CustomerNumber,OfferAccepted,Reward,MailerType,IncomeLevel,NumBankAccountsOpen,OverdraftProtection,CreditRating,NumCreditCardsHeld,NumHomesOwned,HouseholdSize,OwnYourHome,AverageBalance,Q1Balance,Q2Balance,Q3Balance,Q4Balance,Rand,Keep,Accepted
4152,No,Cash Back,Letter,Medium,1,No,Low,2,1,2,No,732.75,916,674,651,690,0.136471868,1,0
4153,Yes,Points,Postcard,Medium,2,No,Low,2,1,1,No,1017.75,1635,1018,990,428,0.136471868,1,1
4154,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,699.5,631,991,562,614,0.136471868,1,0
4155,No,Air Miles,Letter,High,1,No,Medium,2,1,3,No,861.75,440,815,928,1264,0.136471868,1,0
4156,No,Cash Back,Postcard,Medium,1,Yes,Medium,1,1,4,Yes,613,677,607,581,587,0.136471868,1,0
4157,No,Cash Back,Postcard,Medium,1,Yes,High,3,1,3,Yes,1299.75,960,1288,1646,1305,0.136471868,1,0
4158,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,6,Yes,1151.75,478,1269,1967,893,0.136471868,1,0
4159,No,Cash Back,Letter,Medium,2,Yes,High,2,1,2,No,1131.75,1894,1452,807,374,0.136471868,1,0
4160,No,Points,Letter,Low,1,No,Medium,2,1,3,Yes,1151.5,1697,1000,1362,547,0.136471868,1,0
4161,No,Air Miles,Postcard,High,1,Yes,Medium,3,1,4,Yes,286,496,289,115,244,0.136471868,1,0
4162,Yes,Air Miles,Postcard,Medium,1,No,Low,2,1,4,Yes,1050,1932,1312,804,152,0.136471868,1,1
4163,No,Cash Back,Letter,Low,1,No,Low,1,1,2,Yes,1246,853,1637,1628,866,0.136471868,1,0
4164,Yes,Air Miles,Postcard,High,2,Yes,Low,2,1,4,No,775,961,746,685,708,0.136471868,1,1
4165,Yes,Points,Postcard,Low,1,No,Low,1,1,3,No,259,36,88,465,447,0.136471868,1,1
4166,No,Points,Letter,Medium,1,No,High,1,2,4,Yes,1209,879,1647,1355,955,0.136471868,1,0
4167,No,Points,Letter,Medium,1,Yes,Medium,3,1,3,No,1307.5,2191,1449,967,623,0.136471868,1,0
4168,Yes,Air Miles,Letter,Low,1,No,Low,1,1,4,No,1089.25,1304,1628,629,796,0.136471868,1,1
4169,No,Air Miles,Letter,Medium,1,No,Medium,3,1,2,Yes,1526.25,1344,868,2215,1678,0.136471868,1,0
4170,Yes,Points,Postcard,Medium,2,Yes,Low,2,1,4,No,985.5,109,1464,1615,754,0.136471868,1,1
4171,No,Air Miles,Letter,High,1,No,High,1,2,2,No,707,588,833,775,632,0.136471868,1,0
4172,Yes,Points,Postcard,Low,1,No,Low,1,1,5,Yes,761.5,856,668,725,797,0.136471868,1,1
4173,No,Cash Back,Letter,High,1,No,High,3,2,2,Yes,1847,1698,1992,1831,1867,0.136471868,1,0
4174,No,Air Miles,Letter,Medium,1,No,Medium,3,2,1,No,352,114,487,493,314,0.136471868,1,0
4175,No,Cash Back,Letter,Low,2,No,High,1,1,3,Yes,1216.25,83,1470,2064,1248,0.136471868,1,0
4176,No,Cash Back,Letter,Medium,1,Yes,High,1,2,3,Yes,276,451,472,171,10,0.136471868,1,0
4177,No,Points,Postcard,Medium,2,No,High,2,1,3,No,985.75,655,1232,1345,711,0.136471868,1,0
4178,No,Cash Back,Postcard,High,1,No,Low,2,1,5,No,1043.5,1797,1140,808,429,0.136471868,1,0
4179,No,Air Miles,Postcard,High,1,No,Medium,2,2,3,No,1738.25,1583,1826,1611,1933,0.136471868,1,0
4180,No,Points,Postcard,High,1,No,Low,2,1,5,No,1051.75,178,1241,1582,1206,0.136471868,1,0
4181,No,Cash Back,Postcard,Medium,1,No,High,2,1,1,Yes,765.5,913,641,876,632,0.136471868,1,0
4182,No,Cash Back,Postcard,Low,1,No,High,2,1,4,No,842.5,710,639,1427,594,0.136471868,1,0
4183,Yes,Air Miles,Postcard,Medium,2,No,Low,3,2,4,Yes,924.5,131,977,1979,611,0.136471868,1,1
4184,No,Air Miles,Letter,Medium,1,No,High,2,1,4,No,1144,146,1121,2101,1208,0.136471868,1,0
4185,No,Air Miles,Letter,Medium,1,No,Low,2,1,3,No,227.25,13,311,455,130,0.136471868,1,0
4186,No,Air Miles,Letter,Medium,2,No,Medium,2,1,3,Yes,135.25,236,33,118,154,0.136471868,1,0
4187,No,Cash Back,Letter,Medium,2,No,High,2,1,4,No,1784,1906,1522,1901,1807,0.136471868,1,0
4188,Yes,Points,Postcard,Medium,2,No,Low,2,1,3,Yes,744.25,696,796,777,708,0.136471868,1,1
4189,No,Points,Postcard,Medium,1,No,Medium,1,1,4,Yes,1043.25,1325,1711,936,201,0.136471868,1,0
4190,No,Air Miles,Postcard,Low,1,Yes,Low,2,1,5,No,637.75,611,568,659,713,0.136471868,1,0
4191,No,Cash Back,Letter,Low,1,Yes,Low,2,1,4,No,1369.25,477,1763,2002,1235,0.136471868,1,0
4192,No,Air Miles,Letter,Medium,1,No,High,3,1,5,Yes,1307.5,1677,1206,1303,1044,0.136471868,1,0
4193,No,Cash Back,Letter,Medium,2,No,Medium,2,1,2,No,1050.25,874,877,1256,1194,0.136471868,1,0
4194,No,Points,Postcard,Medium,1,No,High,2,1,6,No,1716.75,1613,1737,1751,1766,0.136471868,1,0
4195,Yes,Points,Postcard,Low,1,No,Medium,3,1,1,No,704.25,13,1023,1376,405,0.136471868,1,1
4196,No,Air Miles,Letter,Medium,1,No,Medium,2,2,3,Yes,323.75,347,471,363,114,0.136471868,1,0
4197,Yes,Air Miles,Postcard,Medium,1,No,Low,3,1,2,Yes,651,752,615,727,510,0.136471868,1,1
4198,No,Cash Back,Postcard,High,1,Yes,High,3,1,2,No,1035.5,388,1006,1370,1378,0.136471868,1,0
4199,No,Air Miles,Letter,Medium,1,Yes,Low,4,1,3,Yes,1284.5,398,1732,2155,853,0.136471868,1,0
4200,Yes,Cash Back,Postcard,Low,1,No,Low,2,2,2,No,568.5,617,520,519,618,0.136471868,1,1
4201,No,Points,Letter,Medium,2,Yes,Low,3,1,4,No,1123.75,1973,1149,914,459,0.136471868,1,0
4202,No,Points,Letter,High,1,No,Medium,2,1,4,No,1335.25,525,1178,1736,1902,0.136471868,1,0
4203,No,Points,Letter,High,3,No,High,1,1,2,Yes,248,329,427,167,69,0.136471868,1,0
4204,No,Points,Postcard,High,1,No,Medium,2,1,2,No,1083.5,797,862,1287,1388,0.136471868,1,0
4205,No,Cash Back,Letter,Medium,1,No,High,2,1,3,Yes,1103.75,620,437,1574,1784,0.136471868,1,0
4206,No,Cash Back,Postcard,High,1,Yes,Low,3,2,4,Yes,926,1654,1167,680,203,0.136471868,1,0
4207,No,Air Miles,Letter,High,1,No,High,1,2,2,No,956.75,286,701,1504,1336,0.136471868,1,0
4208,No,Points,Postcard,High,1,Yes,High,2,1,3,Yes,991.25,1797,1175,593,400,0.136471868,1,0
4209,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,No,243,170,168,277,357,0.136471868,1,0
4210,No,Points,Postcard,Low,1,Yes,Medium,3,1,3,No,890.5,814,894,876,978,0.136471868,1,0
4211,No,Air Miles,Letter,Low,1,No,Medium,1,1,4,No,197.25,98,83,311,297,0.136471868,1,0
4212,No,Points,Postcard,High,2,Yes,High,2,2,4,Yes,830.5,1600,1080,559,83,0.136471868,1,0
4213,No,Cash Back,Letter,Medium,1,No,High,2,1,4,Yes,1275,2183,1642,1132,143,0.136471868,1,0
4214,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,No,1147.5,283,496,2001,1810,0.136471868,1,0
4215,Yes,Air Miles,Postcard,Medium,2,Yes,Low,1,1,3,Yes,238,228,113,456,155,0.136471868,1,1
4216,No,Air Miles,Letter,Low,1,No,Low,3,1,5,Yes,714,632,652,969,603,0.136471868,1,0
4217,No,Points,Postcard,Medium,2,No,Low,3,1,3,Yes,1073.25,526,835,1883,1049,0.136471868,1,0
4218,No,Points,Postcard,High,1,No,Low,3,1,2,Yes,,,,,,0.136471868,1,0
4219,No,Air Miles,Letter,Medium,1,No,High,2,1,4,No,921,678,924,1126,956,0.136471868,1,0
4220,No,Cash Back,Letter,Medium,1,No,Medium,3,1,2,Yes,1060.5,1600,1003,1210,429,0.136471868,1,0
4221,No,Cash Back,Letter,Medium,1,Yes,Medium,2,1,2,Yes,1385,1316,1719,1485,1020,0.136471868,1,0
4222,No,Cash Back,Postcard,Low,1,No,Medium,2,1,6,No,1177,736,1163,1178,1631,0.136471868,1,0
4223,No,Points,Letter,Medium,1,No,Low,2,1,5,Yes,1423.5,1217,1660,1228,1589,0.136471868,1,0
4224,No,Cash Back,Letter,Medium,1,Yes,High,1,1,3,Yes,679.25,615,862,607,633,0.136471868,1,0
4225,No,Air Miles,Postcard,Medium,1,No,High,3,2,4,Yes,1058.5,1767,1363,734,370,0.136471868,1,0
4226,No,Points,Letter,High,3,No,Medium,2,1,3,Yes,828.75,723,891,713,988,0.136471868,1,0
4227,No,Points,Letter,Medium,1,No,High,2,1,5,Yes,893.25,1623,1090,674,186,0.136471868,1,0
4228,No,Points,Postcard,Low,1,No,Low,2,1,5,No,1055,1704,876,788,852,0.136471868,1,0
4229,Yes,Points,Postcard,Medium,1,No,Medium,3,1,4,Yes,924.5,5,1036,1259,1398,0.136471868,1,1
4230,No,Points,Postcard,Low,1,No,Medium,2,1,3,Yes,1241.25,575,1173,2169,1048,0.136471868,1,0
4231,No,Air Miles,Letter,Medium,1,No,Medium,2,3,3,Yes,1384.5,226,1476,2256,1580,0.136471868,1,0
4232,No,Points,Letter,Medium,1,No,High,2,2,2,Yes,1199.5,1988,1450,975,385,0.136471868,1,0
4233,Yes,Air Miles,Postcard,Medium,1,No,High,1,1,3,No,1056.25,455,1279,1380,1111,0.136471868,1,1
4234,Yes,Points,Postcard,Medium,1,Yes,High,2,1,5,Yes,1118,183,1515,1392,1382,0.136471868,1,1
4235,No,Cash Back,Postcard,Medium,1,No,Medium,4,1,3,No,1205.5,571,926,2074,1251,0.136471868,1,0
4236,No,Points,Letter,Low,2,Yes,High,1,1,5,Yes,1148.75,856,815,932,1992,0.136471868,1,0
4237,No,Air Miles,Postcard,Low,2,No,Medium,2,1,4,Yes,583.75,602,646,527,560,0.136471868,1,0
4238,No,Air Miles,Postcard,Low,1,No,High,2,1,4,Yes,1062.25,100,1543,1476,1130,0.136471868,1,0
4239,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,No,1186.75,1201,1678,1000,868,0.136471868,1,0
4240,No,Air Miles,Postcard,Medium,1,No,High,2,2,3,No,1011.75,1944,867,686,550,0.136471868,1,0
4241,No,Points,Letter,High,1,Yes,High,3,1,3,No,1225.5,1105,1519,1216,1062,0.136471868,1,0
4242,No,Points,Postcard,Low,1,No,Medium,2,1,5,Yes,115.75,180,78,101,104,0.136471868,1,0
4243,No,Air Miles,Letter,High,1,No,Low,2,1,2,Yes,769.25,928,655,779,715,0.136471868,1,0
4244,No,Air Miles,Postcard,Low,1,No,Low,2,1,4,No,323.75,439,211,348,297,0.136471868,1,0
4245,No,Cash Back,Letter,Low,2,No,Low,2,2,2,No,226.75,253,151,260,243,0.136471868,1,0
4246,No,Cash Back,Postcard,High,2,No,Medium,3,1,2,No,1111,275,958,1907,1304,0.136471868,1,0
4247,No,Air Miles,Letter,High,1,No,High,3,1,5,Yes,967.5,1745,1210,845,70,0.136471868,1,0
4248,No,Air Miles,Letter,Low,1,No,High,1,2,4,Yes,207.5,48,97,295,390,0.136471868,1,0
4249,No,Cash Back,Letter,Medium,2,No,Low,3,1,5,No,252.75,58,494,325,134,0.136471868,1,0
4250,No,Air Miles,Letter,Medium,1,No,Medium,3,1,3,No,1162,949,1082,1858,759,0.136471868,1,0
4251,No,Points,Postcard,Medium,1,No,Low,2,2,5,Yes,1044.25,1623,1229,954,371,0.136471868,1,0
4252,No,Cash Back,Postcard,Medium,2,No,High,4,1,3,No,299.75,429,1,326,443,0.136471868,1,0
4253,No,Cash Back,Postcard,Medium,1,No,Low,2,2,6,No,1043,165,1220,2070,717,0.136471868,1,0
4254,No,Cash Back,Letter,Low,2,No,Medium,3,2,4,No,289.25,403,439,53,262,0.136471868,1,0
4255,No,Cash Back,Letter,Medium,1,No,Low,1,1,4,No,1127,624,798,1380,1706,0.136471868,1,0
4256,No,Cash Back,Letter,Low,1,No,Medium,3,1,5,Yes,1160,1889,1489,874,388,0.136471868,1,0
4257,No,Cash Back,Postcard,High,3,No,Medium,2,1,2,No,955.5,1441,1772,533,76,0.136471868,1,0
4258,No,Points,Letter,Low,1,Yes,Low,1,1,4,Yes,339,300,255,463,338,0.136471868,1,0
4259,Yes,Points,Letter,Medium,1,No,Low,2,1,4,Yes,917.75,137,1441,1394,699,0.136471868,1,1
4260,Yes,Air Miles,Postcard,High,2,No,Medium,1,2,5,No,335,377,92,491,380,0.136471868,1,1
4261,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,763.5,813,805,671,765,0.136471868,1,0
4262,No,Air Miles,Letter,High,1,No,Low,2,1,4,Yes,1065.5,439,855,1201,1767,0.136471868,1,0
4263,No,Cash Back,Postcard,Low,1,No,High,2,1,4,No,1242.5,2140,1226,1015,589,0.136471868,1,0
4264,No,Points,Letter,Low,1,No,High,2,3,4,No,115.5,87,23,144,208,0.136471868,1,0
4265,No,Air Miles,Postcard,Low,1,No,Medium,2,1,3,Yes,1135.25,1224,1622,1134,561,0.136471868,1,0
4266,No,Air Miles,Postcard,Low,1,No,High,1,1,3,Yes,662,233,988,992,435,0.136471868,1,0
4267,No,Air Miles,Postcard,Medium,1,Yes,Low,2,1,4,Yes,759,848,685,949,554,0.136471868,1,0
4268,No,Air Miles,Postcard,Medium,1,Yes,Medium,3,1,4,Yes,1131.5,596,1357,1026,1547,0.136471868,1,0
4269,No,Points,Postcard,Low,1,No,Low,3,1,2,Yes,335.5,291,227,459,365,0.136471868,1,0
4270,No,Cash Back,Letter,Low,1,No,High,1,1,3,No,1205.75,1879,1720,903,321,0.136471868,1,0
4271,No,Cash Back,Letter,Medium,1,No,Low,2,1,4,Yes,260,313,168,117,442,0.136471868,1,0
4272,No,Air Miles,Postcard,Medium,1,No,Medium,1,2,1,Yes,848.25,959,742,733,959,0.136471868,1,0
4273,No,Cash Back,Letter,Medium,1,No,High,1,1,5,Yes,1206,183,1350,2135,1156,0.136471868,1,0
4274,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,5,No,271,336,439,155,154,0.136471868,1,0
4275,No,Points,Letter,High,1,No,Low,1,1,3,Yes,938.25,772,499,1088,1394,0.136471868,1,0
4276,Yes,Cash Back,Letter,Medium,2,Yes,Low,2,1,1,Yes,1216.5,1694,1062,1259,851,0.136471868,1,1
4277,No,Cash Back,Letter,Medium,1,No,Low,1,1,4,Yes,1165.25,626,1119,1187,1729,0.136471868,1,0
4278,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,Yes,1065,1948,1078,945,289,0.136471868,1,0
4279,No,Points,Letter,Medium,1,No,Medium,2,1,3,Yes,667.5,703,608,841,518,0.136471868,1,0
4280,No,Cash Back,Letter,Medium,1,No,Low,2,2,5,Yes,929.75,1668,1320,509,222,0.136471868,1,0
4281,Yes,Air Miles,Postcard,Low,1,No,Low,2,2,3,Yes,979,1824,1048,987,57,0.136471868,1,1
4282,No,Cash Back,Letter,Medium,2,Yes,Low,2,1,3,Yes,1142.75,2091,1447,633,400,0.136471868,1,0
4283,No,Points,Letter,Medium,1,No,Medium,2,2,4,Yes,755.75,731,906,798,588,0.136471868,1,0
4284,No,Points,Letter,Medium,1,No,Medium,1,1,6,Yes,1094.25,700,929,1502,1246,0.136471868,1,0
4285,Yes,Points,Letter,Low,2,No,Low,2,1,3,Yes,389.5,278,379,420,481,0.136471868,1,1
4286,No,Cash Back,Postcard,Medium,2,No,Low,2,1,4,Yes,341,471,147,318,428,0.136471868,1,0
4287,No,Air Miles,Letter,Medium,1,No,Medium,2,1,2,Yes,1287.5,853,1443,1686,1168,0.136471868,1,0
4288,Yes,Points,Letter,Low,1,No,Low,1,1,3,Yes,733.25,870,861,567,635,0.136471868,1,1
4289,No,Cash Back,Letter,Medium,1,No,Medium,2,1,5,Yes,1056,748,597,2080,799,0.136471868,1,0
4290,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,4,Yes,1058.25,1325,987,1032,889,0.136471868,1,0
4291,No,Points,Letter,Medium,2,Yes,High,3,1,2,Yes,125,22,274,97,107,0.136471868,1,0
4292,No,Cash Back,Letter,Low,1,No,Low,2,1,5,Yes,715.75,610,948,764,541,0.136471868,1,0
4293,No,Points,Postcard,Low,1,No,High,3,1,3,Yes,1262.25,687,1759,2136,467,0.136471868,1,0
4294,No,Cash Back,Postcard,Low,2,No,High,4,1,2,Yes,851,1540,1301,527,36,0.136471868,1,0
4295,Yes,Points,Letter,Medium,1,No,Low,1,2,3,Yes,1152.5,616,1162,1616,1216,0.136471868,1,1
4296,No,Points,Postcard,Medium,2,Yes,Medium,2,1,5,Yes,1114.5,1987,1345,736,390,0.136471868,1,0
4297,No,Cash Back,Postcard,Medium,1,No,High,1,1,5,Yes,836.25,713,981,887,764,0.136471868,1,0
4298,No,Points,Letter,High,2,No,Low,2,1,1,Yes,1125,541,924,864,2171,0.136471868,1,0
4299,No,Air Miles,Postcard,High,1,No,Medium,2,1,2,Yes,619.75,557,609,647,666,0.136471868,1,0
4300,Yes,Air Miles,Postcard,Medium,1,No,Low,2,1,2,Yes,219.25,222,237,271,147,0.136471868,1,1
4301,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,No,737.25,557,630,770,992,0.136471868,1,0
4302,No,Points,Letter,Low,1,Yes,Low,2,1,5,Yes,1390.75,972,1485,1861,1245,0.136471868,1,0
4303,No,Cash Back,Postcard,High,1,No,Low,2,1,6,Yes,1034.75,1802,1286,758,293,0.136471868,1,0
4304,No,Points,Postcard,Medium,2,No,Medium,3,2,4,Yes,184,85,471,98,82,0.136471868,1,0
4305,No,Cash Back,Postcard,Medium,2,No,Low,2,1,4,Yes,1370.5,643,1010,2046,1783,0.136471868,1,0
4306,Yes,Cash Back,Letter,Medium,1,No,Low,1,1,3,Yes,1707,1575,1882,1719,1652,0.136471868,1,1
4307,No,Points,Letter,Medium,1,No,High,1,1,4,No,965.25,1632,1151,844,234,0.136471868,1,0
4308,No,Points,Postcard,Medium,1,No,Medium,1,1,5,No,955.25,1542,1178,991,110,0.136471868,1,0
4309,Yes,Points,Letter,Medium,1,No,Low,3,1,3,No,1089.25,1855,1389,658,455,0.136471868,1,1
4310,No,Cash Back,Postcard,High,1,Yes,Medium,1,1,4,Yes,1053.5,80,1445,1985,704,0.136471868,1,0
4311,No,Points,Postcard,Medium,1,Yes,High,1,2,3,No,954.25,1590,1460,562,205,0.136471868,1,0
4312,Yes,Cash Back,Postcard,Low,2,No,Low,2,1,5,No,911,547,853,1838,406,0.136471868,1,1
4313,No,Cash Back,Letter,Low,1,No,High,1,1,3,No,810,774,917,596,953,0.136471868,1,0
4314,Yes,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,1438,936,1407,2009,1400,0.136471868,1,1
4315,No,Cash Back,Letter,Medium,1,No,High,2,1,4,No,1142,664,993,1960,951,0.136471868,1,0
4316,Yes,Points,Letter,Medium,1,No,Low,2,1,3,Yes,1206.75,1814,992,1353,668,0.136471868,1,1
4317,No,Air Miles,Letter,Medium,1,Yes,Low,1,1,3,No,1028.75,455,1339,1750,571,0.136471868,1,0
4318,No,Cash Back,Postcard,High,2,No,High,2,1,1,Yes,1292.5,2188,1498,450,1034,0.136471868,1,0
4319,No,Cash Back,Letter,Medium,2,No,Low,1,1,4,No,704.5,579,806,644,789,0.136471868,1,0
4320,No,Air Miles,Letter,Medium,1,Yes,High,1,1,5,Yes,1078.25,1807,1306,966,234,0.136471868,1,0
4321,No,Points,Letter,Medium,1,No,High,1,1,1,Yes,1244.25,2196,1336,1350,95,0.136471868,1,0
4322,No,Points,Postcard,High,1,No,Medium,3,1,4,No,1142,771,1108,1291,1398,0.136471868,1,0
4323,No,Points,Postcard,Low,2,No,High,3,1,5,Yes,1296,879,1457,1482,1366,0.136471868,1,0
4324,No,Air Miles,Letter,High,2,No,High,2,1,2,Yes,252.5,281,51,478,200,0.136471868,1,0
4325,No,Points,Letter,High,1,No,High,2,1,3,Yes,1042.5,1834,1061,817,458,0.136471868,1,0
4326,Yes,Points,Postcard,Low,1,No,Low,2,1,5,No,936.5,1639,1086,548,473,0.136471868,1,1
4327,No,Air Miles,Postcard,Medium,1,Yes,High,3,2,2,No,1338.5,1831,1434,1045,1044,0.136471868,1,0
4328,Yes,Air Miles,Postcard,Medium,2,No,Low,1,1,3,Yes,200,155,101,191,353,0.136471868,1,1
4329,No,Points,Letter,Medium,1,No,Medium,2,1,5,Yes,1138.25,409,1203,1630,1311,0.136471868,1,0
4330,No,Cash Back,Letter,Medium,1,No,High,1,2,5,No,1044.25,1694,1467,638,378,0.136471868,1,0
4331,Yes,Air Miles,Letter,Medium,1,No,Low,1,2,2,No,966,1824,1295,626,119,0.136471868,1,1
4332,No,Cash Back,Postcard,High,1,No,High,1,1,4,No,704,759,588,954,515,0.136471868,1,0
4333,No,Cash Back,Postcard,Low,1,No,High,3,1,4,No,240,318,85,67,490,0.136471868,1,0
4334,Yes,Points,Postcard,High,2,No,Medium,2,1,3,Yes,1348.75,2112,1166,1371,746,0.136471868,1,1
4335,No,Air Miles,Letter,High,1,No,High,1,1,4,No,1093,1500,1309,1274,289,0.136471868,1,0
4336,No,Points,Postcard,High,1,Yes,High,2,2,3,Yes,954.25,1948,848,762,259,0.136471868,1,0
4337,No,Cash Back,Letter,Low,1,No,High,1,2,4,Yes,1304.5,786,1333,2055,1044,0.136471868,1,0
4338,Yes,Air Miles,Postcard,High,1,No,Low,2,1,3,Yes,1163.75,1874,1222,933,626,0.136471868,1,1
4339,No,Air Miles,Letter,Medium,1,No,Low,3,2,4,No,1331.5,939,725,1843,1819,0.136471868,1,0
4340,No,Points,Postcard,Medium,1,No,Low,1,2,3,Yes,1242.5,690,1271,1445,1564,0.136471868,1,0
4341,Yes,Air Miles,Postcard,High,2,No,Low,1,1,3,Yes,744.25,731,882,695,669,0.136471868,1,1
4342,No,Cash Back,Letter,Low,2,No,Low,1,1,4,No,889.5,654,1125,1244,535,0.136471868,1,0
4343,No,Air Miles,Postcard,High,2,No,Low,1,1,4,Yes,1066,1044,409,1436,1375,0.136471868,1,0
4344,No,Points,Postcard,Medium,1,No,High,3,2,3,No,897.5,131,559,1248,1652,0.136471868,1,0
4345,No,Cash Back,Postcard,Medium,1,No,Medium,2,2,4,Yes,910.25,1629,1148,518,346,0.136471868,1,0
4346,No,Air Miles,Postcard,High,1,No,Medium,2,1,1,Yes,936.75,1510,1174,681,382,0.136471868,1,0
4347,No,Cash Back,Letter,Medium,1,No,Medium,2,2,2,No,179.25,364,205,57,91,0.136471868,1,0
4348,No,Cash Back,Letter,Medium,1,No,Medium,3,2,4,Yes,1009,1346,1161,1298,231,0.136471868,1,0
4349,No,Air Miles,Letter,Medium,1,No,Medium,2,1,4,Yes,1324.25,2187,1052,1388,670,0.136471868,1,0
4350,No,Air Miles,Postcard,High,1,No,High,2,1,4,Yes,979.75,1394,1147,954,424,0.136471868,1,0
4351,No,Points,Postcard,Low,1,No,High,1,1,3,No,1048.25,1709,1165,822,497,0.136471868,1,0
4352,No,Air Miles,Letter,High,2,No,High,1,1,5,No,829,287,566,1544,919,0.136471868,1,0
4353,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,3,Yes,1460.25,754,1268,1637,2182,0.136471868,1,1
4354,Yes,Points,Postcard,Low,1,Yes,High,1,1,2,Yes,257,353,242,184,249,0.136471868,1,1
4355,Yes,Air Miles,Postcard,Low,1,No,High,2,2,4,No,787.75,290,415,919,1527,0.136471868,1,1
4356,No,Cash Back,Letter,Low,1,No,High,2,1,2,No,964.75,1632,1083,753,391,0.136471868,1,0
4357,No,Points,Postcard,High,2,No,Medium,2,1,3,Yes,253.75,143,294,137,441,0.136471868,1,0
4358,No,Cash Back,Letter,Medium,1,No,Low,1,2,2,Yes,1090.5,223,1130,1748,1261,0.136471868,1,0
4359,No,Air Miles,Postcard,Medium,1,No,Medium,1,2,2,Yes,984.25,674,803,897,1563,0.136471868,1,0
4360,No,Air Miles,Postcard,Medium,1,Yes,Low,1,1,3,Yes,702.25,728,539,902,640,0.136471868,1,0
4361,Yes,Air Miles,Postcard,Medium,3,No,Low,2,2,2,Yes,1256.75,507,975,1620,1925,0.136471868,1,1
4362,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,2,Yes,1091.5,93,1359,1901,1013,0.136471868,1,1
4363,No,Cash Back,Postcard,Medium,1,No,High,2,2,3,No,867.5,870,976,875,749,0.136471868,1,0
4364,No,Points,Postcard,Medium,1,No,Medium,1,1,3,No,1063.75,380,1068,950,1857,0.136471868,1,0
4365,No,Points,Letter,Low,1,Yes,High,4,1,3,No,163.5,443,129,59,23,0.136471868,1,0
4366,Yes,Air Miles,Postcard,Medium,2,No,Medium,1,1,4,Yes,628.75,518,511,840,646,0.136471868,1,1
4367,No,Points,Letter,Medium,1,No,Medium,1,2,3,No,909.5,37,1306,845,1450,0.136471868,1,0
4368,No,Cash Back,Postcard,High,1,No,High,4,1,4,No,745.25,851,789,794,547,0.136471868,1,0
4369,Yes,Air Miles,Postcard,High,1,Yes,High,2,2,5,Yes,784.75,430,600,1553,556,0.136471868,1,1
4370,No,Points,Postcard,Medium,1,No,Medium,2,1,3,Yes,894,1330,1084,911,251,0.136471868,1,0
4371,No,Cash Back,Letter,Medium,1,No,High,1,1,3,Yes,1341.25,111,1367,2067,1820,0.136471868,1,0
4372,No,Air Miles,Letter,Medium,1,No,High,2,1,3,No,2320.5,2502,2445,2012,2323,0.136471868,1,0
4373,Yes,Air Miles,Postcard,High,1,No,Medium,3,1,2,Yes,1056.75,837,1228,1480,682,0.136471868,1,1
4374,No,Points,Postcard,Medium,1,No,Low,1,1,1,Yes,1111.5,340,1070,1299,1737,0.136471868,1,0
4375,No,Points,Letter,Medium,2,No,Medium,2,1,5,Yes,142.5,299,152,83,36,0.136471868,1,0
4376,No,Cash Back,Postcard,Medium,1,Yes,Medium,2,1,5,Yes,1107.25,370,461,1433,2165,0.136471868,1,0
4377,No,Points,Letter,Medium,1,No,Low,1,1,6,Yes,1637.5,1263,1671,1874,1742,0.136471868,1,0
4378,Yes,Cash Back,Letter,Low,1,No,Low,1,2,5,No,1000.75,880,966,812,1345,0.136471868,1,1
4379,No,Cash Back,Letter,High,1,No,Medium,2,1,6,Yes,731.75,899,597,897,534,0.136471868,1,0
4380,No,Points,Postcard,Low,1,No,Low,2,1,4,No,987.5,1606,1187,990,167,0.136471868,1,0
4381,No,Air Miles,Postcard,Medium,3,No,Medium,2,1,3,Yes,853.75,252,1232,1219,712,0.136471868,1,0
4382,No,Cash Back,Letter,High,1,No,High,3,1,3,Yes,1070.75,554,1297,1012,1420,0.136471868,1,0
4383,No,Points,Letter,Medium,1,No,Low,2,2,4,No,664.75,631,553,566,909,0.136471868,1,0
4384,No,Air Miles,Letter,Medium,1,No,Low,2,1,4,No,1114.25,1372,1717,1229,139,0.136471868,1,0
4385,No,Air Miles,Letter,High,1,No,Low,2,1,4,No,762.5,681,853,569,947,0.136471868,1,0
4386,Yes,Air Miles,Postcard,Medium,1,No,Low,2,1,3,Yes,302,211,365,348,284,0.136471868,1,1
4387,No,Air Miles,Letter,High,1,No,Medium,2,1,4,Yes,190,216,267,20,257,0.136471868,1,0
4388,No,Air Miles,Postcard,Low,1,Yes,High,1,1,2,Yes,226.25,292,206,330,77,0.136471868,1,0
